timestamp,value
02/06/2025 01:05,29.7
02/06/2025 13:57,6.8
02/06/2025 09:44,61.3
02/06/2025 20:09,50.2
02/06/2025 05:28,6.6
02/06/2025 18:30,10.7
02/06/2025 10:55,55.5
02/06/2025 10:34,58.1
02/06/2025 12:35,73.2
02/06/2025 14:09,90.6
02/06/2025 11:12,25.5
02/06/2025 02:19,3.1
02/06/2025 15:16,30.5
02/06/2025 05:07,45.7
02/06/2025 22:04,11.3
02/06/2025 07:15,27
02/06/2025 08:52,75.6
02/06/2025 15:54,12.6
02/06/2025 23:59,30.7
02/06/2025 19:01,13.1
02/06/2025 12:15,52.8
02/06/2025 08:21,80.9
02/06/2025 17:52,56.8
02/06/2025 06:41,4.8
02/06/2025 22:26,31.1
02/06/2025 20:28,18.3
02/06/2025 18:43,22.5
02/06/2025 18:05,93
02/06/2025 16:48,24.3
02/06/2025 10:16,86.4
02/06/2025 18:55,26.1
02/06/2025 03:54,28
02/06/2025 22:33,19.5
02/06/2025 09:27,48.3
02/06/2025 14:40,41
02/06/2025 18:37,64.5
02/06/2025 09:47,88.2
02/06/2025 18:09,79.1
02/06/2025 18:56,63.7
02/06/2025 22:44,0.1
02/06/2025 14:28,8.5
02/06/2025 20:03,57
02/06/2025 20:32,44
02/06/2025 07:42,49.7
02/06/2025 17:51,69.3
02/06/2025 01:11,75.8
02/06/2025 13:52,58.9
02/06/2025 11:12,22.1
02/06/2025 15:59,51.7
02/06/2025 08:00,32.1
02/06/2025 19:36,11.9
02/06/2025 19:53,99
02/06/2025 19:45,51.7
02/06/2025 08:53,86.6
02/06/2025 14:06,29.6
02/06/2025 13:05,4.6
02/06/2025 07:38,73.6
02/06/2025 00:11,51
02/06/2025 03:14,93.1
02/06/2025 22:06,62.2
02/06/2025 16:35,95.2
02/06/2025 02:24,10.1
02/06/2025 22:10,10.1
02/06/2025 07:52,33.5
02/06/2025 06:15,67
02/06/2025 19:03,80
02/06/2025 17:01,81.4
02/06/2025 10:12,44.1
02/06/2025 18:49,26.8
02/06/2025 08:54,87.1
02/06/2025 05:18,51.1
02/06/2025 12:11,62.5
02/06/2025 19:18,31.7
02/06/2025 09:17,52.9
02/06/2025 19:09,47.5
02/06/2025 23:30,28.7
02/06/2025 03:31,16
02/06/2025 07:38,0.8
