timestamp,value
10/06/2025 17:02,76
10/06/2025 20:15,58.2
10/06/2025 07:55,12.2
10/06/2025 18:53,27.6
10/06/2025 10:53,14.2
10/06/2025 21:48,12.1
10/06/2025 17:20,49.7
10/06/2025 09:18,94.2
10/06/2025 19:33,16.9
10/06/2025 17:37,39
10/06/2025 19:26,42.7
10/06/2025 01:08,69.1
10/06/2025 16:54,46.7
10/06/2025 16:42,49
10/06/2025 04:18,66.9
10/06/2025 00:12,7.7
10/06/2025 02:47,65.6
10/06/2025 19:00,6.2
10/06/2025 03:13,4.4
10/06/2025 06:45,73.9
10/06/2025 11:46,90.3
10/06/2025 18:24,81.9
10/06/2025 19:55,88.2
10/06/2025 14:34,14.1
10/06/2025 06:30,92.9
10/06/2025 17:52,28.2
10/06/2025 13:24,87.1
10/06/2025 19:57,35.9
10/06/2025 04:11,1
10/06/2025 20:52,16.9
10/06/2025 14:04,23.4
10/06/2025 05:17,74.5
10/06/2025 20:42,43.4
10/06/2025 06:37,9.1
10/06/2025 18:38,16
10/06/2025 20:21,75.5
10/06/2025 06:26,33.3
10/06/2025 03:36,0.1
10/06/2025 09:04,98.3
10/06/2025 09:26,50.8
10/06/2025 21:54,53.1
10/06/2025 10:05,66.1
10/06/2025 00:37,11.6
10/06/2025 14:53,62.5
10/06/2025 09:50,15.9
10/06/2025 13:35,5.2
10/06/2025 01:11,15.5
10/06/2025 05:20,17.5
10/06/2025 15:51,7.9
10/06/2025 07:52,81.8
10/06/2025 02:21,29.5
10/06/2025 00:04,32.7
10/06/2025 03:08,36.6
10/06/2025 07:41,70.4
10/06/2025 01:41,70.2
10/06/2025 20:01,96.6
10/06/2025 05:40,57.6
10/06/2025 05:30,80.3
10/06/2025 09:22,44.6
10/06/2025 20:10,3
10/06/2025 07:17,67.8
10/06/2025 01:18,70.2
10/06/2025 23:13,26.3
10/06/2025 03:04,16.3
10/06/2025 07:32,76.6
10/06/2025 13:36,73.8
10/06/2025 23:02,96.8
10/06/2025 18:11,32.8
10/06/2025 01:49,78.2
10/06/2025 17:13,32.1
10/06/2025 06:22,62
10/06/2025 17:40,16.3
10/06/2025 08:02,96.3
10/06/2025 05:22,5.4
10/06/2025 02:57,64.1
10/06/2025 10:44,61.8
10/06/2025 17:13,95.5
10/06/2025 15:25,12
10/06/2025 13:50,21
10/06/2025 23:12,0.1
10/06/2025 11:40,50.3
10/06/2025 03:16,6.8
10/06/2025 17:32,90.5
10/06/2025 19:43,35.6
10/06/2025 11:43,62.1
10/06/2025 00:19,74.1
10/06/2025 09:35,48.6
10/06/2025 06:10,17.3
10/06/2025 16:02,28.8
10/06/2025 08:58,0.6
10/06/2025 03:52,69
10/06/2025 06:23,78.2
10/06/2025 19:44,27
10/06/2025 07:41,53.7
10/06/2025 16:45,69.2
10/06/2025 17:59,12.1
10/06/2025 06:57,77.4
10/06/2025 00:30,30.3
10/06/2025 20:55,81.1
10/06/2025 04:21,31.6
10/06/2025 15:52,31.3
10/06/2025 21:59,40
