timestamp,value
03/06/2025 23:11,34
03/06/2025 17:38,63.5
03/06/2025 09:20,38.5
03/06/2025 20:36,93.6
03/06/2025 07:26,52.2
03/06/2025 11:21,75.2
03/06/2025 16:06,70.2
03/06/2025 14:08,60.7
03/06/2025 20:44,59.7
03/06/2025 09:56,87.9
03/06/2025 03:05,98
03/06/2025 07:57,16.3
03/06/2025 23:02,58.4
03/06/2025 14:24,13.7
03/06/2025 10:16,67.8
03/06/2025 03:41,12.6
03/06/2025 00:48,52.5
03/06/2025 16:05,6.3
03/06/2025 09:50,22.5
03/06/2025 13:36,94.5
03/06/2025 06:53,16.7
03/06/2025 04:00,32.2
03/06/2025 22:31,62.8
03/06/2025 01:28,56.9
03/06/2025 04:14,47.4
03/06/2025 19:02,45.5
03/06/2025 14:29,9.1
03/06/2025 12:39,7.6
03/06/2025 02:21,38.5
03/06/2025 10:47,48.2
03/06/2025 16:41,90.1
03/06/2025 08:15,23.8
03/06/2025 07:58,89.2
03/06/2025 18:56,46
03/06/2025 04:27,58.7
03/06/2025 10:23,98.3
03/06/2025 06:04,81.5
03/06/2025 15:55,22.8
03/06/2025 05:46,74.3
03/06/2025 22:42,92.3
03/06/2025 07:37,62.4
03/06/2025 09:04,62
03/06/2025 07:25,78.5
03/06/2025 10:03,11.3
03/06/2025 20:15,49.6
03/06/2025 07:50,1.5
03/06/2025 22:52,4.1
03/06/2025 18:59,69.6
03/06/2025 22:46,13.2
03/06/2025 14:40,64.8
03/06/2025 10:56,42
03/06/2025 11:57,93.5
03/06/2025 18:34,82.9
03/06/2025 04:35,5.5
03/06/2025 08:27,94.4
03/06/2025 17:31,48.1
03/06/2025 08:47,8.6
03/06/2025 22:00,9.7
03/06/2025 17:34,29.1
03/06/2025 12:00,63.1
03/06/2025 11:06,32.9
03/06/2025 21:37,69.6
03/06/2025 01:03,32.2
03/06/2025 16:57,43.6
03/06/2025 15:41,0.3
03/06/2025 16:01,84.5
03/06/2025 04:46,31.4
03/06/2025 19:45,41.9
03/06/2025 05:06,16.8
03/06/2025 07:52,13.6
03/06/2025 14:16,6.4
03/06/2025 17:37,1.7
03/06/2025 07:44,86.4
03/06/2025 07:57,18
03/06/2025 03:30,69.2
03/06/2025 10:05,41
03/06/2025 15:44,92.9
03/06/2025 16:16,64.2
03/06/2025 07:57,4.1
03/06/2025 18:16,86.2
03/06/2025 10:43,24.9
03/06/2025 11:46,8.1
03/06/2025 16:58,46.4
03/06/2025 16:16,11.2
03/06/2025 13:39,27.5
03/06/2025 14:28,17.2
03/06/2025 23:13,55.5
03/06/2025 05:47,54.5
03/06/2025 22:20,36.4
03/06/2025 06:12,49.7
03/06/2025 15:46,41.9
03/06/2025 13:13,30
03/06/2025 10:51,21.3
03/06/2025 02:43,41.6
03/06/2025 20:36,33.9
03/06/2025 19:30,27.8
03/06/2025 21:58,11.9
03/06/2025 06:38,51.4
03/06/2025 02:40,6.5
03/06/2025 03:26,68.5
03/06/2025 13:37,12.1
03/06/2025 19:32,60.9
03/06/2025 05:07,20.3
03/06/2025 11:47,73.4
03/06/2025 22:08,92.8
03/06/2025 15:59,92.6
03/06/2025 07:38,52.9
03/06/2025 00:21,19.9
03/06/2025 21:02,37.4
03/06/2025 02:30,72.7
03/06/2025 08:21,64.1
03/06/2025 15:47,73.7
03/06/2025 07:14,61.8
03/06/2025 20:32,21.8
03/06/2025 20:47,12.6
03/06/2025 02:22,42.2
03/06/2025 20:09,23.3
03/06/2025 19:30,43.3
03/06/2025 16:46,67
03/06/2025 01:46,53.1
03/06/2025 04:12,40.6
03/06/2025 10:59,29.2
03/06/2025 23:18,81.2
03/06/2025 01:36,74
03/06/2025 13:34,64.4
03/06/2025 17:47,32.6
03/06/2025 15:33,44.1
03/06/2025 04:41,37.7
03/06/2025 20:44,36.1
03/06/2025 11:36,98.1
03/06/2025 08:05,90.7
03/06/2025 08:56,78.8
03/06/2025 14:49,20.5
03/06/2025 20:10,76.2
03/06/2025 01:04,90.7
03/06/2025 18:40,56.3
03/06/2025 00:07,51.5
03/06/2025 23:05,60
03/06/2025 22:27,86.1
03/06/2025 01:21,60.7
03/06/2025 22:11,24.5
03/06/2025 04:17,51.7
03/06/2025 03:03,32.2
03/06/2025 07:21,44.4
03/06/2025 09:18,26.7
03/06/2025 02:12,66.8
03/06/2025 23:51,38.1
03/06/2025 08:14,3.4
03/06/2025 19:36,46.8
03/06/2025 15:39,2.2
03/06/2025 11:36,2.6
03/06/2025 21:06,9.5
03/06/2025 08:10,56.4
03/06/2025 14:39,95.9
03/06/2025 04:46,95.6
03/06/2025 13:07,94.1
03/06/2025 08:42,27.5
03/06/2025 10:54,22.9
03/06/2025 14:27,1.6
03/06/2025 00:02,10.8
03/06/2025 01:04,40.2
03/06/2025 04:51,59.2
03/06/2025 17:24,38
03/06/2025 05:05,52.6
03/06/2025 15:30,77.3
03/06/2025 04:46,2.6
03/06/2025 00:03,4.2
03/06/2025 17:41,94.8
