timestamp,value
09/06/2025 17:41,92.6
09/06/2025 00:42,59.4
09/06/2025 20:48,79.1
09/06/2025 01:26,68.8
09/06/2025 08:13,76
09/06/2025 18:29,60.1
09/06/2025 10:26,65.6
09/06/2025 14:59,40.8
09/06/2025 23:39,46.6
09/06/2025 23:29,20.3
09/06/2025 22:37,87.1
09/06/2025 23:17,74.6
09/06/2025 03:00,28
09/06/2025 11:29,63.7
09/06/2025 03:46,38.5
09/06/2025 06:36,84.2
09/06/2025 18:22,47.8
09/06/2025 22:22,25.1
09/06/2025 23:00,53.7
09/06/2025 11:27,42.7
09/06/2025 23:18,41.3
09/06/2025 13:01,56.6
09/06/2025 10:59,92
09/06/2025 09:52,98.8
09/06/2025 08:32,91.1
09/06/2025 06:45,98.3
09/06/2025 08:32,60.2
09/06/2025 00:12,51.6
09/06/2025 01:40,28
09/06/2025 11:36,85.8
09/06/2025 14:24,13.4
09/06/2025 07:03,13.5
09/06/2025 06:32,71.7
09/06/2025 17:37,81.7
09/06/2025 18:16,51.3
09/06/2025 04:54,58.5
09/06/2025 05:37,88.3
09/06/2025 05:12,9.3
09/06/2025 22:28,77.4
09/06/2025 14:01,96
09/06/2025 04:59,94.7
09/06/2025 14:26,68.5
09/06/2025 22:05,90.5
09/06/2025 22:47,70.6
09/06/2025 08:46,11
09/06/2025 02:48,17.8
09/06/2025 15:23,0.9
09/06/2025 00:18,28
09/06/2025 20:55,43
09/06/2025 03:52,47.6
09/06/2025 20:14,28.6
09/06/2025 05:09,27.2
09/06/2025 21:20,90.3
09/06/2025 10:53,81.6
09/06/2025 11:36,18.3
09/06/2025 15:49,99.3
09/06/2025 09:14,93.5
09/06/2025 10:52,96.1
09/06/2025 03:34,6.8
09/06/2025 00:03,89.1
09/06/2025 11:19,7.1
09/06/2025 12:04,75.2
09/06/2025 07:17,45.6
09/06/2025 08:33,5.5
09/06/2025 06:32,84.5
09/06/2025 12:46,21.1
09/06/2025 06:07,84.1
09/06/2025 00:10,1.2
09/06/2025 18:14,63
09/06/2025 22:04,72.4
09/06/2025 22:37,60.7
09/06/2025 01:55,92.1
09/06/2025 08:25,25.7
09/06/2025 20:24,74.6
09/06/2025 22:01,14
09/06/2025 06:55,30.9
09/06/2025 21:54,40
09/06/2025 18:00,96.4
09/06/2025 03:12,26.1
09/06/2025 04:32,83.6
09/06/2025 17:58,81.1
09/06/2025 13:11,35.5
09/06/2025 11:51,68.7
09/06/2025 23:10,41.6
09/06/2025 14:30,34
09/06/2025 10:02,66.5
09/06/2025 14:23,11.8
09/06/2025 17:46,59.8
09/06/2025 06:29,99.5
09/06/2025 20:37,24.4
09/06/2025 01:57,74.7
09/06/2025 23:25,37
09/06/2025 00:12,54.4
09/06/2025 02:34,41.8
09/06/2025 17:15,79.8
09/06/2025 15:29,45
09/06/2025 15:44,42.2
09/06/2025 15:17,42.4
09/06/2025 19:43,11.8
09/06/2025 09:36,78.2
09/06/2025 13:26,80.9
09/06/2025 04:50,18.4
09/06/2025 14:45,35.2
09/06/2025 00:15,78.9
09/06/2025 05:35,4.4
09/06/2025 13:44,35.4
09/06/2025 23:46,31.4
09/06/2025 01:27,21.2
09/06/2025 00:30,60.6
09/06/2025 08:52,34
09/06/2025 09:44,62.4
09/06/2025 11:27,58.6
