timestamp,value
01/06/2025 04:17,46.3
01/06/2025 08:17,45.2
01/06/2025 07:59,85.5
01/06/2025 10:37,64.3
01/06/2025 16:41,70.1
01/06/2025 11:59,2.6
01/06/2025 05:48,43.1
01/06/2025 20:04,95.5
01/06/2025 09:36,85.7
01/06/2025 17:52,12
01/06/2025 01:21,21.1
01/06/2025 01:18,63.8
01/06/2025 09:15,40.3
01/06/2025 21:57,83.3
01/06/2025 01:11,28.3
01/06/2025 19:16,77.6
01/06/2025 12:03,98.1
01/06/2025 01:53,92.2
01/06/2025 14:23,84.2
01/06/2025 07:47,30.7
01/06/2025 21:46,29.4
01/06/2025 19:15,19.6
01/06/2025 13:13,57.8
01/06/2025 04:42,15.7
01/06/2025 08:49,87.4
01/06/2025 15:52,46.5
01/06/2025 10:19,90.9
01/06/2025 20:14,2.5
01/06/2025 09:33,58.7
01/06/2025 16:28,71
01/06/2025 01:56,78.8
01/06/2025 17:50,28.4
01/06/2025 17:20,74.5
01/06/2025 02:36,40.1
01/06/2025 13:36,47.8
01/06/2025 04:00,41.1
01/06/2025 15:40,68.4
01/06/2025 13:45,52.5
01/06/2025 18:51,76.2
01/06/2025 08:46,86.1
01/06/2025 07:16,59.3
01/06/2025 16:23,6.4
01/06/2025 07:50,45.7
01/06/2025 08:27,91
01/06/2025 08:14,83.2
01/06/2025 02:00,87.5
01/06/2025 16:41,75
01/06/2025 14:42,46.3
01/06/2025 16:03,88.7
01/06/2025 14:59,54.4
01/06/2025 01:31,59
01/06/2025 02:28,0.1
01/06/2025 15:51,6.9
01/06/2025 09:40,19.4
01/06/2025 03:39,71.1
01/06/2025 17:06,7.9
01/06/2025 17:57,99.1
01/06/2025 13:12,67
01/06/2025 10:22,10.8
01/06/2025 08:58,76.9
01/06/2025 04:33,80.7
01/06/2025 08:58,97
01/06/2025 09:26,30.1
01/06/2025 22:21,27
01/06/2025 03:22,88.2
01/06/2025 19:16,54.2
01/06/2025 18:11,14.8
01/06/2025 16:10,63.4
01/06/2025 05:04,19
01/06/2025 21:07,70
01/06/2025 03:50,90.9
01/06/2025 09:08,49.5
01/06/2025 07:19,85.5
01/06/2025 01:49,57.3
01/06/2025 04:49,0.7
01/06/2025 12:25,64.4
01/06/2025 12:32,12.5
01/06/2025 08:57,87.1
01/06/2025 19:46,5.4
01/06/2025 21:50,41.3
01/06/2025 07:36,72
01/06/2025 09:03,15.9
01/06/2025 10:13,38.9
01/06/2025 19:39,66.9
01/06/2025 03:54,70.1
01/06/2025 04:12,71.1
01/06/2025 10:01,60.1
01/06/2025 14:28,10
01/06/2025 22:45,34.8
01/06/2025 12:42,1.7
01/06/2025 02:23,80.7
01/06/2025 14:38,87.1
01/06/2025 11:19,32.3
01/06/2025 12:28,79.6
01/06/2025 09:41,84.3
01/06/2025 11:29,49
01/06/2025 14:48,83.9
01/06/2025 22:59,23.9
01/06/2025 16:16,54.3
01/06/2025 11:40,63.8
01/06/2025 07:17,17.6
01/06/2025 01:28,66.2
01/06/2025 03:55,70.9
01/06/2025 06:34,81
01/06/2025 09:26,98.1
01/06/2025 19:45,75.2
01/06/2025 02:10,41.7
01/06/2025 20:00,1.1
01/06/2025 08:26,15.4
01/06/2025 04:30,85
01/06/2025 10:07,56.1
01/06/2025 20:35,21.3
01/06/2025 04:57,57
01/06/2025 03:51,38.9
01/06/2025 05:25,40.8
01/06/2025 03:00,91.1
01/06/2025 10:29,61.7
01/06/2025 01:20,11.7
01/06/2025 18:02,99.3
01/06/2025 18:18,65.5
01/06/2025 21:32,8.6
01/06/2025 16:01,45.6
01/06/2025 15:59,79.2
01/06/2025 17:18,99.8
01/06/2025 20:37,11.8
01/06/2025 08:00,23.8
01/06/2025 13:49,60.7
01/06/2025 09:13,67.5
01/06/2025 06:21,98.4
01/06/2025 19:03,61.1
01/06/2025 02:48,38.2
01/06/2025 11:48,9.4
01/06/2025 21:00,68.4
01/06/2025 18:52,24.8
01/06/2025 07:32,44.3
01/06/2025 00:49,13.2
01/06/2025 19:47,57.7
01/06/2025 20:00,59.5
01/06/2025 05:48,17.5
01/06/2025 08:15,87.1
01/06/2025 06:05,38.8
01/06/2025 18:43,46.7
01/06/2025 13:45,89.3
01/06/2025 14:56,28.4
01/06/2025 04:06,43.4
01/06/2025 20:37,20.4
01/06/2025 01:30,66.3
01/06/2025 03:05,99.8
01/06/2025 19:11,1
01/06/2025 23:43,81.6
01/06/2025 02:36,27.9
01/06/2025 08:29,59.5
01/06/2025 04:00,35.7
01/06/2025 23:27,13.2
01/06/2025 20:55,3.8
01/06/2025 20:19,55.9
01/06/2025 02:06,74.4
01/06/2025 10:29,82.5
01/06/2025 15:11,27.3
01/06/2025 08:53,13.9
01/06/2025 06:07,87.5
01/06/2025 13:58,64.3
01/06/2025 08:53,71.4
01/06/2025 18:13,53.9
01/06/2025 22:03,56.2
01/06/2025 03:01,21.2
01/06/2025 15:24,95.9
01/06/2025 16:03,40
01/06/2025 00:11,13.1
01/06/2025 19:52,95.2
01/06/2025 11:27,53.8
01/06/2025 09:22,85.8
01/06/2025 03:16,57.5
01/06/2025 03:52,89.7
01/06/2025 01:00,48.6
01/06/2025 20:00,38.6
01/06/2025 08:39,36.2
01/06/2025 00:36,78.1
01/06/2025 05:51,61.2
01/06/2025 15:38,63.6
01/06/2025 08:48,3.3
01/06/2025 13:13,30.2
01/06/2025 01:20,65.2
01/06/2025 18:21,36.4
01/06/2025 02:13,10.7
01/06/2025 09:27,3.4
01/06/2025 03:29,8.7
01/06/2025 05:31,60
01/06/2025 04:48,60
01/06/2025 08:04,58.9
01/06/2025 14:12,1.2
01/06/2025 11:40,74.4
01/06/2025 00:41,41
01/06/2025 23:46,21.9
01/06/2025 11:33,38.6
01/06/2025 17:17,60.8
01/06/2025 12:29,88.9
01/06/2025 00:10,57.4
01/06/2025 11:39,12.7
01/06/2025 04:38,7.2
01/06/2025 09:19,64.3
01/06/2025 14:16,48.3
01/06/2025 01:22,85.8
01/06/2025 04:40,33.3
